Apartment_ID,Location,Postal Code,Number of Floors,Number of Rooms,Ceiling Finish,Room Size (sq. meters),Year Built,Month Built,Utilities Available,Price of Apartment,Price of Apartment (USD)
NRAS0004012,NorthWest_Sokoto State_15 SDA Street,223176.0,5.0,3.0,Wood,22.64242953013964,1976.0,7.0,Electricity,35566276.0,47421.70133333333
NRAS0004013,SouthWest_Enugu State_432 Main Street,308558.0,13.0,1.0,Gypsum,12.376825914747446,1985.0,9.0,"Gas, Water Supply, Electricity, Internet, Solar Power",24311141.0,32414.854666666663
NRAS0004014,NorthCentral_Abia State_384 Crescent Lane,656886.0,3.0,4.0,Wood,46.90849684037164,1954.0,10.0,"Water Supply, Electricity, Internet, Solar Power",40714995.0,54286.66
NRAS0004015,NorthWest_Benue State_49 Crescent Lane,986239.0,7.0,8.0,Plaster,11.922576625354232,1986.0,12.0,"Internet, Gas, Electricity, Water Supply, Solar Power",36155775.0,48207.7
NRAS0004016,SouthWest_Adamawa State_99 Broadway Road,807613.0,6.0,1.0,Wood,48.70937274368214,2002.0,1.0,"Internet, Gas, Solar Power, Water Supply, Electricity",41861030.0,55814.706666666665
NRAS0004017,NorthEast_Ekiti State_494 SDA Street,380776.0,5.0,6.0,Gypsum,15.58585648382179,2000.0,1.0,Electricity,35748492.0,47664.656
NRAS0004018,SouthWest_Imo State_432 Broadway Road,139530.0,1.0,5.0,Plaster,47.21583566114847,2023.0,11.0,"Internet, Gas",21697916.0,28930.554666666667
NRAS0004019,NorthEast_Nasarawa State_136 Crescent Lane,872920.0,15.0,10.0,PVC,10.469897564701608,1985.0,11.0,"Solar Power, Electricity, Internet, Gas",49209128.0,65612.17066666667
NRAS0004020,NorthCentral_Kano State_199 Main Street,822839.0,14.0,2.0,PVC,48.78995978781721,1970.0,11.0,"Electricity, Internet, Solar Power",11156102.0,14874.802666666666
NRAS0004021,NorthEast_Sokoto State_74 Broadway Road,857643.0,11.0,7.0,Gypsum,37.29752807820486,2003.0,2.0,"Gas, Water Supply",6164695.0,8219.593333333334
NRAS0004022,SouthWest_Adamawa State_250 SDA Street,733198.0,14.0,5.0,POP,17.393492713762726,1976.0,2.0,"Gas, Internet, Electricity, Water Supply",,
NRAS0004023,SouthWest_Ebonyi State_388 Unity Avenue,120397.0,3.0,7.0,Plaster,18.191891433668687,1989.0,3.0,"Internet, Electricity, Solar Power, Water Supply, Gas",12574960.0,16766.613333333335
NRAS0004024,SouthWest_Kebbi State_426 Unity Avenue,812333.0,14.0,4.0,Plaster,48.997785586093215,1992.0,4.0,"Water Supply, Solar Power, Electricity, Gas, Internet",21617409.0,28823.212
NRAS0004025,SouthEast_Anambra State_339 Crescent Lane,181547.0,5.0,7.0,POP,40.23607283898352,1983.0,5.0,"Gas, Electricity, Water Supply, Internet",37827495.0,50436.66
NRAS0004026,SouthWest_Oyo State_266 Unity Avenue,767785.0,5.0,1.0,Plaster,18.4173614578137,1991.0,8.0,"Solar Power, Water Supply, Gas",14409448.0,19212.59733333333
NRAS0004027,NorthWest_Kaduna State_233 Unity Avenue,137963.0,7.0,8.0,Wood,38.65365568918599,1973.0,9.0,"Solar Power, Water Supply, Gas, Electricity",40735942.0,54314.58933333333
NRAS0004028,SouthEast_Adamawa State_199 Broadway Road,589418.0,12.0,8.0,POP,34.59855388603437,1971.0,2.0,"Internet, Water Supply, Gas, Electricity",26914033.0,35885.37733333333
NRAS0004029,SouthEast_Ondo State_298 Unity Avenue,216737.0,9.0,9.0,Plaster,38.864827172326514,1991.0,2.0,"Gas, Water Supply, Electricity, Internet",27794785.0,37059.71333333333
NRAS0004030,SouthWest_Kaduna State_130 Broadway Road,876602.0,15.0,1.0,Wood,15.14528698166071,1955.0,5.0,"Internet, Gas, Electricity, Solar Power",22856657.0,30475.542666666668
NRAS0004031,NorthCentral_Adamawa State_221 Unity Avenue,630198.0,6.0,5.0,Wood,46.3052050633415,1978.0,4.0,Solar Power,30886220.0,41181.62666666666
NRAS0004032,SouthEast_Kwara State_136 SDA Street,686633.0,10.0,2.0,Wood,12.22215972779917,1970.0,8.0,"Electricity, Solar Power, Internet, Water Supply",37099984.0,49466.64533333333
NRAS0004033,NorthCentral_Osun State_267 Crescent Lane,497152.0,6.0,4.0,POP,17.205705860989493,1969.0,7.0,"Gas, Internet, Water Supply, Electricity",5989910.0,7986.546666666667
NRAS0004034,NorthEast_Abia State_169 Main Street,331366.0,6.0,5.0,POP,14.089295881016156,1999.0,,"Electricity, Internet, Gas, Water Supply, Solar Power",30414379.0,40552.50533333333
NRAS0004035,NorthWest_Ondo State_322 Crescent Lane,834083.0,4.0,6.0,Gypsum,49.94088919155636,1954.0,4.0,Gas,48547907.0,64730.54266666667
NRAS0004036,NorthWest_Enugu State_88 SDA Street,873360.0,12.0,1.0,Plaster,13.209507660379948,1994.0,11.0,"Gas, Water Supply, Electricity, Solar Power, Internet",10740914.0,14321.218666666668
NRAS0004037,NorthEast_Anambra State_476 Crescent Lane,104892.0,4.0,8.0,PVC,35.48753292961604,1955.0,7.0,"Gas, Internet, Electricity, Solar Power, Water Supply",37332153.0,49776.204
NRAS0004038,NorthWest_Zamfara State_84 Main Street,697200.0,3.0,2.0,Gypsum,41.249852089293775,1998.0,12.0,"Internet, Gas, Solar Power, Electricity, Water Supply",27195239.0,36260.318666666666
NRAS0004039,NorthWest_Anambra State_256 Crescent Lane,261137.0,12.0,2.0,Gypsum,47.6261991315677,1992.0,3.0,"Water Supply, Electricity, Gas, Solar Power",2000813.0,2667.750666666667
NRAS0004040,SouthWest_Kaduna State_132 Broadway Road,832856.0,8.0,2.0,Wood,16.988727890793015,1989.0,3.0,"Electricity, Solar Power, Water Supply",40637472.0,54183.296
NRAS0004041,NorthCentral_Zamfara State_102 Unity Avenue,390821.0,5.0,7.0,POP,19.139991387874986,1975.0,3.0,"Internet, Gas",10880920.0,14507.893333333332
NRAS0004042,SouthWest_Ondo State_84 SDA Street,880502.0,2.0,4.0,Plaster,38.7713605169456,2008.0,10.0,"Solar Power, Internet",27625730.0,36834.30666666666
NRAS0004043,SouthWest_Ondo State_252 Broadway Road,977798.0,3.0,2.0,Wood,44.811486605663376,1975.0,9.0,"Internet, Gas, Water Supply, Electricity",18746005.0,24994.67333333333
NRAS0004044,NorthEast_Plateau State_383 Crescent Lane,662881.0,10.0,3.0,PVC,43.04464737948963,1950.0,8.0,Internet,1286924.0,1715.8986666666667
NRAS0004045,NorthWest_Benue State_490 Broadway Road,509675.0,9.0,2.0,POP,27.645232905610868,2022.0,10.0,Solar Power,3390437.0,4520.582666666666
NRAS0004046,SouthEast_Yobe State_91 Broadway Road,674322.0,11.0,6.0,Wood,22.076367114853063,1961.0,11.0,Solar Power,4469904.0,5959.872
NRAS0004047,NorthCentral_Kwara State_490 Broadway Road,355808.0,5.0,5.0,POP,32.114255032467426,1993.0,3.0,"Solar Power, Electricity",35106848.0,46809.13066666666
NRAS0004048,SouthEast_Kwara State_203 SDA Street,519540.0,12.0,8.0,Plaster,12.470504456734927,1950.0,9.0,Internet,22729133.0,30305.510666666665
NRAS0004049,NorthCentral_Ondo State_112 SDA Street,261692.0,13.0,1.0,Plaster,48.13580971074024,1988.0,6.0,"Internet, Water Supply, Electricity, Solar Power, Gas",18502496.0,24669.994666666666
NRAS0004050,SouthWest_Osun State_438 SDA Street,288303.0,13.0,3.0,PVC,20.310982635100565,1965.0,6.0,Internet,7886406.0,10515.208
NRAS0004051,NorthEast_Osun State_221 SDA Street,902007.0,13.0,10.0,Gypsum,28.905551878021065,1953.0,6.0,"Internet, Solar Power",45805522.0,61074.02933333333
NRAS0004052,NorthEast_Abia State_17 Unity Avenue,950713.0,12.0,9.0,PVC,46.40903837450448,2012.0,5.0,"Water Supply, Internet, Solar Power, Electricity, Gas",26033896.0,34711.861333333334
NRAS0004053,NorthWest_Nasarawa State_246 Broadway Road,390799.0,10.0,9.0,Wood,22.16977803713657,1976.0,4.0,"Internet, Water Supply, Electricity, Gas",40637441.0,54183.25466666667
NRAS0004054,SouthWest_Enugu State_447 SDA Street,541456.0,8.0,9.0,PVC,44.177715812058686,1954.0,5.0,"Gas, Internet",48756573.0,65008.764
NRAS0004055,NorthEast_Zamfara State_176 Broadway Road,452223.0,7.0,8.0,Gypsum,36.81031202270457,1962.0,11.0,"Electricity, Gas, Water Supply",6492341.0,8656.454666666667
NRAS0004056,SouthEast_Plateau State_355 Unity Avenue,711843.0,10.0,7.0,Plaster,42.87245252754738,1996.0,2.0,Internet,36363791.0,48485.05466666666
NRAS0004057,SouthWest_Kaduna State_218 Unity Avenue,453282.0,14.0,1.0,Plaster,40.11096439413073,2021.0,7.0,Internet,4944142.0,6592.189333333334
NRAS0004058,NorthCentral_Kaduna State_339 SDA Street,532584.0,1.0,10.0,Gypsum,21.44280073978154,1999.0,8.0,"Electricity, Solar Power",36389428.0,48519.23733333333
NRAS0004059,NorthEast_Ondo State_421 SDA Street,301484.0,9.0,6.0,Wood,33.94739398142466,1962.0,9.0,"Water Supply, Gas, Solar Power, Electricity",22166069.0,29554.75866666667
NRAS0004060,SouthWest_Abia State_89 SDA Street,151816.0,3.0,4.0,Plaster,18.636235041574903,1986.0,4.0,"Gas, Water Supply, Electricity, Internet",49200569.0,65600.75866666666
NRAS0004061,NorthCentral_Taraba State_43 Broadway Road,689385.0,8.0,3.0,PVC,45.83743717474205,2010.0,12.0,"Internet, Electricity, Gas",32447490.0,43263.32
NRAS0004062,NorthCentral_Nasarawa State_177 SDA Street,303783.0,7.0,8.0,PVC,28.661474102728945,1956.0,8.0,"Solar Power, Internet, Electricity",21958275.0,29277.7
NRAS0004063,SouthWest_Ondo State_73 SDA Street,212440.0,7.0,8.0,Gypsum,33.591656624702374,1994.0,3.0,Electricity,18502925.0,24670.566666666666
NRAS0004064,NorthCentral_Yobe State_401 Main Street,972380.0,13.0,7.0,Gypsum,16.68405013522898,2006.0,5.0,"Solar Power, Electricity",27102951.0,36137.268
NRAS0004065,SouthWest_Taraba State_440 Crescent Lane,518198.0,3.0,2.0,PVC,49.26545705050603,2003.0,9.0,"Gas, Internet, Water Supply, Solar Power",34024824.0,45366.432
NRAS0004066,NorthEast_Benue State_108 Crescent Lane,368807.0,5.0,1.0,POP,26.83726582179486,2003.0,1.0,Electricity,27544180.0,36725.57333333333
NRAS0004067,SouthEast_Kano State_254 SDA Street,484652.0,10.0,8.0,Gypsum,37.686758451552365,1995.0,10.0,"Solar Power, Internet, Electricity",13789382.0,18385.842666666667
NRAS0004068,NorthWest_Ekiti State_453 Unity Avenue,800209.0,5.0,1.0,Gypsum,27.112542291779064,1973.0,11.0,"Electricity, Gas",22766908.0,30355.877333333334
NRAS0004069,SouthEast_Abia State_485 Broadway Road,595931.0,4.0,4.0,Plaster,13.397044709927124,2012.0,4.0,"Solar Power, Water Supply, Electricity, Internet",41663169.0,55550.892
NRAS0004070,NorthCentral_Bauchi State_211 Unity Avenue,172770.0,12.0,8.0,Gypsum,41.039799603913536,1971.0,2.0,"Solar Power, Electricity, Internet, Gas",16219035.0,21625.38
NRAS0004071,SouthWest_Imo State_228 Main Street,786353.0,1.0,8.0,Gypsum,14.023302197868691,1981.0,4.0,"Electricity, Water Supply, Internet, Solar Power",44538198.0,59384.264
NRAS0004072,NorthCentral_Enugu State_225 Unity Avenue,579798.0,10.0,2.0,POP,27.589206568011303,2004.0,9.0,"Electricity, Internet, Solar Power, Gas",32508188.0,43344.25066666667
NRAS0004073,SouthEast_Anambra State_166 Main Street,163891.0,4.0,4.0,Plaster,23.239033564326714,1950.0,10.0,"Gas, Internet",40600266.0,54133.688
NRAS0004074,NorthWest_Oyo State_121 Unity Avenue,251804.0,14.0,7.0,Gypsum,42.96767355953683,1955.0,12.0,Internet,2482019.0,3309.3586666666665
NRAS0004075,SouthWest_Kogi State_328 Unity Avenue,188447.0,10.0,1.0,Wood,21.24166823227519,2002.0,6.0,"Solar Power, Internet",34855475.0,46473.96666666667
NRAS0004076,NorthCentral_Nasarawa State_5 Broadway Road,172909.0,2.0,2.0,POP,14.097079777432388,1998.0,3.0,"Gas, Electricity, Water Supply, Internet, Solar Power",9303512.0,12404.682666666668
NRAS0004077,NorthEast_Oyo State_470 Main Street,771965.0,1.0,8.0,Gypsum,29.91055122746944,1962.0,10.0,"Water Supply, Gas",14343407.0,19124.542666666668
NRAS0004078,NorthEast_Sokoto State_282 Main Street,334826.0,3.0,4.0,Gypsum,43.7646178716067,2011.0,4.0,"Gas, Internet, Electricity",26795989.0,35727.98533333333
NRAS0004079,SouthWest_Sokoto State_345 Unity Avenue,457960.0,12.0,10.0,Gypsum,18.221019606788506,1975.0,6.0,"Gas, Solar Power, Water Supply, Electricity",20808274.0,27744.36533333333
NRAS0004080,NorthCentral_Lagos State_29 SDA Street,164072.0,2.0,4.0,POP,15.527206793390404,1968.0,5.0,"Internet, Water Supply",11564535.0,15419.38
NRAS0004081,NorthEast_Oyo State_365 Unity Avenue,939847.0,12.0,10.0,Wood,14.566621933997313,1985.0,2.0,"Internet, Water Supply, Gas, Solar Power",2190330.0,2920.44
NRAS0004082,NorthEast_Ebonyi State_443 SDA Street,387828.0,8.0,1.0,POP,34.47981577236072,2019.0,5.0,Water Supply,33750496.0,45000.66133333333
NRAS0004083,SouthWest_Kano State_47 Main Street,959742.0,6.0,3.0,Wood,35.627739276213035,1980.0,1.0,"Solar Power, Internet",19542775.0,26057.033333333333
NRAS0004084,NorthEast_Kwara State_84 Main Street,817851.0,5.0,10.0,Plaster,12.742919558918494,1981.0,6.0,Gas,20530972.0,27374.62933333333
NRAS0004085,NorthCentral_Plateau State_144 Main Street,873791.0,5.0,4.0,Wood,25.51436438149601,1957.0,8.0,"Water Supply, Gas, Solar Power",8928663.0,11904.884
NRAS0004086,NorthWest_Anambra State_46 Broadway Road,866384.0,14.0,3.0,Gypsum,14.270260223003,2001.0,10.0,"Solar Power, Electricity, Internet, Gas, Water Supply",47882613.0,63843.484
NRAS0004087,NorthCentral_Benue State_102 SDA Street,546559.0,13.0,4.0,Gypsum,18.49877411446681,1980.0,2.0,Solar Power,33813249.0,45084.332
NRAS0004088,NorthWest_Benue State_145 Main Street,982086.0,11.0,1.0,Wood,45.63189571734999,2012.0,5.0,Water Supply,40551189.0,54068.252
NRAS0004089,NorthWest_Kwara State_71 Main Street,263439.0,7.0,5.0,Plaster,29.915504625803617,1998.0,5.0,"Internet, Electricity, Gas, Solar Power, Water Supply",18621794.0,24829.058666666668
NRAS0004090,NorthEast_Adamawa State_229 SDA Street,233632.0,11.0,4.0,POP,17.455089515991556,1996.0,7.0,"Solar Power, Water Supply",17345656.0,23127.54133333333
NRAS0004091,SouthWest_Borno State_469 Main Street,717705.0,14.0,2.0,Gypsum,25.28871510054888,2006.0,12.0,"Internet, Electricity, Gas, Water Supply",38076575.0,50768.76666666667
NRAS0004092,NorthEast_Anambra State_451 Unity Avenue,572964.0,15.0,8.0,Wood,22.08514074064012,1987.0,2.0,Internet,11204564.0,14939.418666666666
NRAS0004093,NorthCentral_Ondo State_396 Crescent Lane,215999.0,14.0,6.0,Plaster,12.131923660200394,1962.0,3.0,"Water Supply, Solar Power, Electricity, Gas, Internet",48361548.0,64482.064
NRAS0004094,NorthWest_Abia State_222 Crescent Lane,373937.0,6.0,1.0,Plaster,24.59731649921232,2004.0,4.0,"Water Supply, Electricity, Internet",30581984.0,40775.97866666667
NRAS0004095,NorthEast_Kaduna State_276 SDA Street,348731.0,8.0,7.0,PVC,12.401081959385184,2004.0,2.0,"Solar Power, Gas, Water Supply, Electricity",23511501.0,31348.668
NRAS0004096,NorthCentral_Adamawa State_371 Crescent Lane,176275.0,11.0,6.0,Wood,18.86375084252455,2015.0,11.0,"Gas, Solar Power, Electricity",10844577.0,14459.436
NRAS0004097,NorthCentral_Nasarawa State_176 Unity Avenue,266226.0,11.0,3.0,PVC,26.389163234305126,2015.0,12.0,"Internet, Water Supply, Solar Power",45835238.0,61113.65066666667
NRAS0004098,NorthEast_Kogi State_262 Main Street,483799.0,2.0,6.0,POP,30.391743227408583,1960.0,1.0,"Solar Power, Water Supply, Gas",48696518.0,64928.69066666667
NRAS0004099,SouthEast_Kebbi State_14 SDA Street,782115.0,9.0,6.0,Plaster,18.22934034594713,1969.0,3.0,"Internet, Water Supply, Gas",22113118.0,29484.157333333333
NRAS0004100,NorthEast_Kogi State_451 SDA Street,424286.0,9.0,1.0,Gypsum,49.71595798894851,1958.0,11.0,"Gas, Water Supply, Electricity, Internet",15593306.0,20791.074666666667
NRAS0004101,NorthCentral_Anambra State_374 Crescent Lane,540352.0,6.0,3.0,PVC,33.05513941599226,1980.0,6.0,"Solar Power, Internet, Electricity, Gas",27825980.0,37101.30666666666
NRAS0004102,SouthWest_Kaduna State_408 Crescent Lane,686167.0,3.0,7.0,Wood,30.23184772032152,1976.0,9.0,"Electricity, Gas, Solar Power, Water Supply",12326061.0,16434.748
NRAS0004103,NorthWest_Benue State_485 Crescent Lane,179051.0,3.0,10.0,Gypsum,48.99385532343365,1983.0,7.0,"Solar Power, Gas, Water Supply, Electricity, Internet",3870514.0,5160.685333333333
NRAS0004104,SouthWest_Nasarawa State_307 Unity Avenue,244861.0,1.0,5.0,Wood,46.358334095979416,2024.0,2.0,"Internet, Solar Power",45103056.0,60137.408
NRAS0004105,NorthCentral_Nasarawa State_135 SDA Street,313407.0,11.0,9.0,Wood,12.355602733493892,1984.0,3.0,Solar Power,49062729.0,65416.972
NRAS0004106,NorthCentral_Sokoto State_256 Main Street,879757.0,1.0,6.0,PVC,37.98087513767884,1971.0,1.0,"Water Supply, Solar Power, Gas",31848575.0,42464.76666666667
NRAS0004107,NorthWest_Borno State_314 Unity Avenue,366884.0,14.0,1.0,Gypsum,19.604946034081795,1983.0,1.0,Solar Power,34702489.0,46269.98533333333
NRAS0004108,SouthEast_Adamawa State_206 Crescent Lane,893673.0,13.0,9.0,Gypsum,21.017587112966183,1974.0,7.0,"Electricity, Water Supply, Gas, Internet, Solar Power",32286421.0,43048.56133333333
NRAS0004109,SouthEast_Oyo State_18 SDA Street,979969.0,7.0,6.0,PVC,37.26182108366493,2008.0,4.0,"Electricity, Water Supply, Internet",5133271.0,6844.361333333333
NRAS0004110,NorthCentral_Zamfara State_145 Crescent Lane,647629.0,2.0,9.0,PVC,44.311877770024594,1994.0,10.0,"Water Supply, Internet",31129635.0,41506.18
NRAS0004111,SouthEast_Taraba State_193 Broadway Road,535876.0,10.0,6.0,Plaster,24.24075254701961,1996.0,3.0,"Internet, Water Supply, Electricity, Solar Power",15020440.0,20027.25333333333
NRAS0004112,SouthWest_Benue State_133 Main Street,749447.0,1.0,2.0,Gypsum,24.637060870286284,2024.0,9.0,Solar Power,31298251.0,41731.00133333333
NRAS0004113,SouthEast_Taraba State_336 Crescent Lane,600759.0,1.0,9.0,PVC,31.83239018830724,1961.0,12.0,Internet,16088281.0,21451.04133333333
NRAS0004114,SouthEast_Enugu State_290 Unity Avenue,461366.0,13.0,3.0,Wood,24.806674210857924,1952.0,8.0,"Solar Power, Water Supply, Electricity, Gas, Internet",46805139.0,62406.852
NRAS0004115,NorthEast_Benue State_250 SDA Street,418672.0,1.0,4.0,Gypsum,24.079975480098668,1978.0,8.0,"Internet, Gas, Electricity, Water Supply, Solar Power",49504056.0,66005.408
NRAS0004116,SouthEast_Ondo State_317 Unity Avenue,510033.0,6.0,10.0,Gypsum,28.882190522814145,1965.0,2.0,"Electricity, Gas, Internet, Water Supply",9291098.0,12388.130666666666
NRAS0004117,NorthEast_Ondo State_403 Crescent Lane,380911.0,6.0,7.0,Plaster,44.69143503706047,2005.0,9.0,"Internet, Solar Power, Water Supply",13300266.0,17733.688
NRAS0004118,SouthWest_Adamawa State_101 Crescent Lane,164916.0,2.0,4.0,Plaster,49.39369300129054,2001.0,1.0,"Solar Power, Water Supply, Internet",42229650.0,56306.2
NRAS0004119,NorthCentral_Kaduna State_240 Main Street,861692.0,4.0,4.0,Wood,33.321551726377606,1992.0,3.0,"Gas, Electricity",28070635.0,37427.513333333336
NRAS0004120,NorthCentral_Zamfara State_36 Main Street,130769.0,8.0,1.0,Plaster,10.5904413145488,2019.0,1.0,"Water Supply, Solar Power, Electricity, Internet",45480883.0,60641.17733333333
NRAS0004121,NorthEast_Taraba State_92 Crescent Lane,202669.0,2.0,10.0,Wood,16.549859392622203,2007.0,10.0,"Electricity, Water Supply, Internet",27830550.0,37107.4
NRAS0004122,NorthCentral_Sokoto State_219 Unity Avenue,215115.0,11.0,6.0,POP,46.93711071669611,2010.0,8.0,"Internet, Water Supply, Gas, Solar Power, Electricity",20789830.0,27719.77333333333
NRAS0004123,NorthEast_Nasarawa State_6 Crescent Lane,226319.0,1.0,9.0,Wood,30.02474814291553,1993.0,1.0,"Gas, Internet, Electricity",35912835.0,47883.78
NRAS0004124,NorthCentral_Bauchi State_222 Unity Avenue,462475.0,12.0,4.0,POP,45.32122253801916,1982.0,8.0,"Gas, Water Supply, Internet, Solar Power, Electricity",39382376.0,52509.83466666667
NRAS0004125,SouthWest_Imo State_166 Crescent Lane,801142.0,4.0,8.0,POP,18.559536274570924,2008.0,10.0,"Electricity, Solar Power, Gas",48516215.0,64688.28666666667
NRAS0004126,NorthCentral_Oyo State_372 Main Street,601603.0,10.0,2.0,POP,48.92991284741095,1973.0,9.0,"Internet, Solar Power, Gas",23079726.0,30772.968
NRAS0004127,NorthWest_Zamfara State_269 Broadway Road,135596.0,15.0,1.0,Plaster,42.47992458001104,1953.0,8.0,"Internet, Electricity, Gas",32598344.0,43464.458666666666
NRAS0004128,NorthCentral_Kebbi State_281 Broadway Road,615915.0,14.0,10.0,Plaster,37.87865548699152,2007.0,2.0,"Solar Power, Water Supply, Gas, Electricity, Internet",23421152.0,31228.202666666668
NRAS0004129,SouthEast_Imo State_106 SDA Street,437024.0,10.0,4.0,Wood,26.40936254773356,2010.0,10.0,"Gas, Water Supply",6920281.0,9227.041333333333
NRAS0004130,NorthCentral_Plateau State_159 SDA Street,401157.0,3.0,1.0,Plaster,11.89945556072002,1967.0,3.0,"Solar Power, Gas, Electricity",42629754.0,56839.672
NRAS0004131,NorthCentral_Kwara State_273 Main Street,745075.0,5.0,1.0,Plaster,37.38304145269191,1984.0,5.0,"Gas, Water Supply, Solar Power",26125770.0,34834.36
NRAS0004132,SouthEast_Adamawa State_305 Main Street,130943.0,9.0,4.0,Gypsum,41.95313973489836,1966.0,3.0,"Water Supply, Internet, Gas, Solar Power",37043029.0,49390.70533333333
NRAS0004133,SouthEast_Abia State_404 SDA Street,368714.0,3.0,9.0,POP,45.299400479738665,1955.0,7.0,"Water Supply, Gas",5290053.0,7053.404
NRAS0004134,SouthEast_Borno State_97 Unity Avenue,116247.0,15.0,6.0,PVC,20.464835173500155,1950.0,2.0,"Electricity, Water Supply, Internet, Gas",2078524.0,2771.365333333333
NRAS0004135,SouthEast_Enugu State_179 Crescent Lane,236522.0,1.0,6.0,Gypsum,14.397843840254986,1984.0,9.0,Internet,29510945.0,39347.926666666666
